map,period,vehicle ID,start time,duration,tags
us101,0805-0820,441,220.5,20,lane-change
us101,0805-0820,455,220.7,20,lane-change
us101,0805-0820,462,221.1,20,lane-change
us101,0805-0820,415,221.5,20,lane-change
us101,0820-0835,384,222.0,20,lane-change
us101,0820-0835,414,222.0,20,lane-change
us101,0805-0820,429,222.8,20,lane-change
us101,0820-0835,405,222.8,20,lane-change
us101,0750-0805,866,222.9,20,lane-change
us101,0750-0805,928,223.3,20,lane-change
us101,0750-0805,816,223.7,20,lane-change
us101,0750-0805,817,223.7,20,lane-change
us101,0750-0805,798,224.1,20,lane-change
us101,0750-0805,916,224.2,20,lane-change
us101,0750-0805,821,224.4,20,lane-change
us101,0820-0835,397,224.5,20,lane-change
us101,0805-0820,470,224.6,20,lane-change
us101,0820-0835,350,225.1,20,lane-change
us101,0805-0820,457,225.3,20,lane-change
us101,0750-0805,923,225.5,20,lane-change
us101,0750-0805,809,225.8,20,lane-change
us101,0805-0820,455,226.2,20,lane-change
us101,0820-0835,384,226.6,20,lane-change
us101,0805-0820,470,227.0,20,lane-change
us101,0820-0835,362,227.3,20,lane-change
us101,0750-0805,923,227.9,20,lane-change
us101,0820-0835,394,228.9,20,lane-change
us101,0750-0805,953,229.0,20,lane-change
us101,0805-0820,495,229.1,20,lane-change
us101,0750-0805,901,229.7,20,lane-change
us101,0805-0820,482,231.1,20,lane-change
us101,0750-0805,916,231.1,20,lane-change
us101,0750-0805,949,231.3,20,lane-change
us101,0805-0820,451,231.5,20,lane-change
us101,0805-0820,461,231.5,20,lane-change
us101,0805-0820,485,231.5,20,lane-change
us101,0820-0835,414,231.9,20,lane-change
us101,0805-0820,509,232.6,20,lane-change
us101,0805-0820,459,232.9,20,lane-change
us101,0750-0805,954,232.9,20,lane-change
us101,0805-0820,444,233.0,20,lane-change
us101,0805-0820,462,233.2,20,lane-change
us101,0805-0820,485,233.2,20,lane-change
us101,0750-0805,866,233.2,20,lane-change
us101,0750-0805,996,233.2,20,lane-change
us101,0805-0820,420,233.4,20,lane-change
us101,0805-0820,483,233.4,20,lane-change
us101,0820-0835,397,233.4,20,lane-change
us101,0820-0835,440,233.8,20,lane-change
us101,0805-0820,488,234.2,20,lane-change
us101,0805-0820,455,234.6,20,lane-change
us101,0805-0820,453,235.2,20,lane-change
us101,0820-0835,440,235.6,20,lane-change
us101,0750-0805,866,235.9,20,lane-change
us101,0820-0835,425,236.4,20,lane-change
us101,0820-0835,414,237.2,20,lane-change
us101,0750-0805,923,237.3,20,lane-change
us101,0805-0820,461,237.6,20,lane-change
us101,0805-0820,503,237.8,20,lane-change
us101,0750-0805,991,238.9,20,lane-change
us101,0805-0820,503,239.4,20,lane-change
us101,0750-0805,970,239.4,20,lane-change
us101,0750-0805,956,239.6,20,lane-change
us101,0820-0835,456,239.8,20,lane-change
us101,0750-0805,949,240.5,20,lane-change
us101,0805-0820,506,240.7,20,lane-change
us101,0805-0820,381,241.1,20,lane-change
us101,0750-0805,961,241.4,20,lane-change
us101,0750-0805,923,241.5,20,lane-change
us101,0750-0805,954,241.6,20,lane-change
us101,0805-0820,417,241.9,20,lane-change
us101,0805-0820,510,242.2,20,lane-change
us101,0805-0820,506,242.3,20,lane-change
us101,0805-0820,482,242.5,20,lane-change
us101,0820-0835,394,242.9,20,lane-change
us101,0820-0835,456,243.2,20,lane-change
us101,0805-0820,505,243.6,20,lane-change
us101,0820-0835,490,244.3,20,lane-change
us101,0750-0805,923,245.2,20,lane-change
us101,0805-0820,516,245.6,20,lane-change
us101,0805-0820,488,246.0,20,lane-change
us101,0750-0805,956,246.5,20,lane-change
us101,0750-0805,1043,247.3,20,lane-change
us101,0750-0805,949,247.5,20,lane-change
us101,0820-0835,432,247.60000000000002,20,lane-change
us101,0820-0835,433,247.60000000000002,20,lane-change
us101,0750-0805,918,247.8,20,lane-change
us101,0805-0820,488,248.10000000000002,20,lane-change
us101,0820-0835,473,248.60000000000002,20,lane-change
us101,0805-0820,520,248.89999999999998,20,lane-change
us101,0750-0805,923,249.0,20,lane-change
us101,0805-0820,433,249.5,20,lane-change
us101,0820-0835,440,249.5,20,lane-change
us101,0750-0805,925,249.8,20,lane-change
us101,0820-0835,490,250.10000000000002,20,lane-change
us101,0820-0835,473,251.7,20,lane-change
us101,0820-0835,456,252.10000000000002,20,lane-change
us101,0805-0820,503,252.39999999999998,20,lane-change
us101,0750-0805,1009,254.10000000000002,20,lane-change
us101,0750-0805,1029,254.8,20,lane-change
us101,0750-0805,1093,255.3,20,cutoff
us101,0750-0805,966,255.5,20,lane-change
us101,0820-0835,445,255.5,20,lane-change
us101,0805-0820,567,256.0,20,lane-change
us101,0805-0820,410,256.9,20,lane-change
us101,0750-0805,952,257.5,20,lane-change
us101,0750-0805,990,257.5,20,lane-change
us101,0820-0835,445,258.8,20,lane-change
us101,0820-0835,499,259.5,20,lane-change
us101,0805-0820,560,260.2,20,lane-change
us101,0750-0805,946,260.4,20,lane-change
us101,0820-0835,445,260.5,20,lane-change
us101,0750-0805,986,261.4,20,lane-change
us101,0750-0805,1054,261.5,20,lane-change
us101,0820-0835,500,261.7,20,lane-change
us101,0750-0805,990,261.9,20,lane-change
us101,0820-0835,473,262.2,20,lane-change
us101,0750-0805,1030,262.4,20,lane-change
us101,0805-0820,579,262.5,20,lane-change
us101,0805-0820,559,262.7,20,lane-change
us101,0750-0805,996,262.9,20,lane-change
us101,0750-0805,1056,263.0,20,lane-change
us101,0750-0805,964,263.2,20,lane-change
us101,0820-0835,504,263.2,20,lane-change
us101,0820-0835,499,263.3,20,lane-change
us101,0805-0820,553,263.7,20,lane-change
us101,0805-0820,557,264.4,20,lane-change
us101,0805-0820,642,265.3,20,lane-change
us101,0805-0820,579,266.4,20,lane-change
us101,0750-0805,1009,266.4,20,lane-change
us101,0805-0820,564,266.7,20,lane-change
us101,0805-0820,560,266.9,20,lane-change
us101,0750-0805,1042,266.9,20,lane-change
us101,0750-0805,1078,267.1,20,lane-change
us101,0820-0835,513,267.1,20,lane-change
us101,0750-0805,1054,267.4,20,lane-change
us101,0805-0820,579,267.5,20,overtake
us101,0750-0805,1007,267.8,20,lane-change
us101,0750-0805,1010,267.9,20,lane-change
us101,0750-0805,986,268.2,20,lane-change
us101,0805-0820,564,268.4,20,lane-change
us101,0750-0805,1042,268.4,20,lane-change
us101,0805-0820,559,268.6,20,lane-change
us101,0820-0835,469,268.6,20,lane-change
us101,0750-0805,983,268.9,20,lane-change
us101,0750-0805,1052,268.9,20,lane-change
us101,0820-0835,468,269.3,20,lane-change
us101,0750-0805,1013,269.4,20,lane-change
us101,0805-0820,442,270.2,20,lane-change
us101,0820-0835,502,270.3,20,lane-change
us101,0820-0835,524,270.3,20,lane-change
us101,0750-0805,986,270.4,20,lane-change
us101,0750-0805,1052,270.6,20,lane-change
us101,0820-0835,532,270.6,20,lane-change
us101,0820-0835,510,270.7,20,lane-change
us101,0820-0835,444,271.0,20,lane-change
us101,0820-0835,492,271.2,20,lane-change
us101,0750-0805,971,271.5,20,lane-change
us101,0820-0835,458,271.6,20,lane-change
us101,0820-0835,531,272.0,20,lane-change
us101,0805-0820,505,272.4,20,lane-change
us101,0805-0820,571,272.6,20,lane-change
us101,0750-0805,3105,272.9,20,lane-change
us101,0820-0835,500,273.1,20,lane-change
us101,0805-0820,579,273.2,20,lane-change
us101,0750-0805,986,273.2,20,overtake
us101,0805-0820,579,273.3,20,cutoff
us101,0820-0835,504,273.3,20,lane-change
us101,0805-0820,469,273.4,20,lane-change
us101,0820-0835,532,273.4,20,lane-change
us101,0750-0805,1030,273.8,20,lane-change
us101,0820-0835,447,273.8,20,lane-change
us101,0750-0805,986,274.1,20,lane-change
us101,0820-0835,531,275.2,20,lane-change
us101,0820-0835,537,275.2,20,lane-change
us101,0820-0835,524,275.3,20,lane-change
us101,0820-0835,581,275.4,20,lane-change
us101,0750-0805,1027,275.5,20,lane-change
us101,0805-0820,512,275.7,20,lane-change
us101,0750-0805,1013,275.8,20,lane-change
us101,0805-0820,550,276.8,20,lane-change
us101,0750-0805,1000,276.9,20,lane-change
us101,0750-0805,992,277.0,20,cutoff
us101,0820-0835,537,277.0,20,lane-change
us101,0805-0820,505,277.3,20,lane-change
us101,0820-0835,547,277.5,20,lane-change
us101,0820-0835,500,277.6,20,lane-change
us101,0805-0820,553,277.7,20,lane-change
us101,0820-0835,502,277.7,20,lane-change
us101,0820-0835,510,278.2,20,lane-change
us101,0750-0805,1022,278.4,20,lane-change
us101,0805-0820,557,278.6,20,lane-change
us101,0750-0805,1045,278.6,20,lane-change
us101,0750-0805,1002,279.8,20,lane-change
us101,0750-0805,1014,279.9,20,lane-change
us101,0820-0835,520,280.0,20,lane-change
us101,0750-0805,1003,280.3,20,lane-change
us101,0750-0805,3105,280.9,20,lane-change
us101,0805-0820,591,281.0,20,lane-change
us101,0750-0805,1079,281.1,20,lane-change
us101,0805-0820,505,281.2,20,lane-change
us101,0805-0820,560,281.4,20,lane-change
us101,0750-0805,1052,281.7,20,lane-change
us101,0750-0805,1069,282.2,20,lane-change
us101,0820-0835,513,282.4,20,lane-change
us101,0805-0820,579,282.8,20,lane-change
us101,0750-0805,1045,283.1,20,lane-change
us101,0750-0805,1023,283.2,20,lane-change
us101,0805-0820,564,283.3,20,lane-change
us101,0805-0820,591,283.5,20,lane-change
us101,0805-0820,569,283.9,20,lane-change
us101,0750-0805,1079,284.5,20,lane-change
us101,0750-0805,1089,284.8,20,lane-change
us101,0820-0835,521,284.8,20,lane-change
us101,0750-0805,1088,284.9,20,lane-change
us101,0805-0820,568,285.4,20,lane-change
us101,0820-0835,524,285.7,20,lane-change
us101,0805-0820,554,286.3,20,lane-change
us101,0805-0820,579,286.8,20,lane-change
us101,0820-0835,564,286.9,20,lane-change
us101,0820-0835,547,287.1,20,lane-change
us101,0820-0835,506,287.3,20,lane-change
us101,0805-0820,607,287.6,20,lane-change
us101,0820-0835,532,287.6,20,lane-change
us101,0750-0805,3105,288.6,20,lane-change
us101,0750-0805,1109,288.8,20,lane-change
us101,0750-0805,1098,288.9,20,lane-change
us101,0820-0835,564,288.9,20,lane-change
us101,0820-0835,555,289.0,20,lane-change
us101,0750-0805,1050,289.3,20,lane-change
us101,0805-0820,579,289.4,20,lane-change
us101,0750-0805,1110,290.3,20,lane-change
us101,0750-0805,1075,290.8,20,lane-change
us101,0820-0835,534,291.1,20,lane-change
us101,0805-0820,623,291.3,20,lane-change
us101,0750-0805,1089,291.3,20,lane-change
us101,0820-0835,567,291.4,20,lane-change
us101,0805-0820,579,291.5,20,lane-change
us101,0805-0820,607,291.5,20,lane-change
us101,0750-0805,1103,291.5,20,lane-change
us101,0805-0820,579,291.8,20,overtake
us101,0805-0820,572,292.7,20,lane-change
us101,0820-0835,507,292.8,20,lane-change
us101,0820-0835,579,292.9,20,lane-change
us101,0750-0805,1111,293.5,20,lane-change
us101,0750-0805,1087,293.9,20,lane-change
us101,0820-0835,561,294.2,20,lane-change
us101,0805-0820,540,294.6,20,lane-change
us101,0805-0820,623,294.8,20,lane-change
us101,0820-0835,543,294.9,20,lane-change
us101,0820-0835,554,294.9,20,lane-change
us101,0820-0835,537,295.1,20,lane-change
us101,0750-0805,1103,295.2,20,lane-change
us101,0820-0835,579,295.5,20,lane-change
us101,0820-0835,597,295.5,20,cutoff
us101,0805-0820,530,296.0,20,lane-change
us101,0805-0820,550,296.1,20,lane-change
us101,0805-0820,628,296.5,20,lane-change
us101,0805-0820,591,296.6,20,lane-change
us101,0820-0835,534,296.9,20,lane-change
us101,0805-0820,579,297.0,20,lane-change
us101,0750-0805,1126,297.0,20,lane-change
us101,0805-0820,642,297.9,20,lane-change
us101,0820-0835,520,298.2,20,lane-change
us101,0820-0835,571,298.8,20,lane-change
us101,0750-0805,1161,298.9,20,lane-change
us101,0820-0835,565,298.9,20,lane-change
us101,0820-0835,585,299.1,20,lane-change
us101,0750-0805,1089,299.6,20,lane-change
us101,0750-0805,1098,299.9,20,lane-change
us101,0820-0835,513,299.9,20,lane-change
us101,0820-0835,594,300.0,20,lane-change
us101,0750-0805,1126,301.0,20,lane-change
us101,0805-0820,579,301.1,20,lane-change
us101,0805-0820,607,301.1,20,lane-change
us101,0750-0805,1075,301.4,20,lane-change
us101,0820-0835,564,301.6,20,lane-change
us101,0750-0805,1079,302.0,20,lane-change
us101,0750-0805,1097,302.3,20,lane-change
us101,0820-0835,652,303.1,20,lane-change
us101,0805-0820,659,303.3,20,lane-change
us101,0820-0835,596,303.4,20,lane-change
us101,0750-0805,1150,303.6,20,lane-change
us101,0805-0820,642,304.0,20,lane-change
us101,0820-0835,520,304.1,20,lane-change
us101,0820-0835,585,304.1,20,overtake
us101,0820-0835,571,304.3,20,lane-change
us101,0820-0835,585,304.5,20,lane-change
us101,0820-0835,593,304.5,20,lane-change
us101,0750-0805,1111,304.8,20,lane-change
us101,0750-0805,1132,304.9,20,lane-change
us101,0820-0835,526,305.3,20,lane-change
us101,0820-0835,610,305.6,20,lane-change
us101,0750-0805,1150,306.1,20,lane-change
us101,0820-0835,579,306.5,20,lane-change
us101,0820-0835,588,307.3,20,lane-change
us101,0820-0835,2002,307.3,20,lane-change
us101,0820-0835,575,307.4,20,lane-change
us101,0805-0820,659,307.6,20,lane-change
us101,0750-0805,1132,307.6,20,lane-change
us101,0820-0835,610,307.6,20,lane-change
us101,0805-0820,623,307.7,20,lane-change
us101,0820-0835,613,307.7,20,lane-change
us101,0820-0835,594,308.3,20,lane-change
us101,0750-0805,1118,308.4,20,lane-change
us101,0750-0805,1098,309.0,20,lane-change
us101,0750-0805,1103,309.0,20,lane-change
us101,0750-0805,1126,309.0,20,lane-change
us101,0750-0805,1130,309.1,20,cutoff
us101,0805-0820,628,309.7,20,lane-change
us101,0820-0835,2002,309.8,20,lane-change
us101,0820-0835,587,309.9,20,cutoff
us101,0820-0835,580,310.2,20,lane-change
us101,0820-0835,621,310.2,20,lane-change
us101,0805-0820,658,310.5,20,lane-change
us101,0820-0835,597,310.6,20,lane-change
us101,0820-0835,626,310.6,20,lane-change
us101,0750-0805,1167,310.7,20,lane-change
us101,0750-0805,1103,311.1,20,lane-change
us101,0805-0820,644,311.2,20,lane-change
us101,0750-0805,1098,312.0,20,cutoff
us101,0820-0835,626,312.2,20,lane-change
us101,0750-0805,1167,312.8,20,lane-change
us101,0750-0805,1132,312.9,20,lane-change
us101,0805-0820,667,313.4,20,lane-change
us101,0805-0820,644,313.6,20,lane-change
us101,0820-0835,598,314.0,20,lane-change
us101,0820-0835,637,314.7,20,lane-change
us101,0805-0820,642,315.2,20,lane-change
us101,0805-0820,653,315.4,20,lane-change
us101,0805-0820,676,315.4,20,lane-change
us101,0750-0805,1206,316.0,20,lane-change
us101,0820-0835,594,316.0,20,lane-change
us101,0820-0835,657,316.0,20,lane-change
us101,0820-0835,631,317.5,20,lane-change
us101,0750-0805,1102,318.3,20,lane-change
us101,0820-0835,594,320.0,20,lane-change
us101,0805-0820,658,320.1,20,lane-change
us101,0805-0820,642,320.4,20,lane-change
us101,0805-0820,691,320.4,20,lane-change
us101,0820-0835,595,320.9,20,lane-change
us101,0820-0835,571,321.0,20,lane-change
us101,0820-0835,641,321.3,20,lane-change
us101,0820-0835,635,321.6,20,lane-change
us101,0820-0835,2002,321.7,20,lane-change
us101,0820-0835,698,322.1,20,lane-change
us101,0750-0805,1149,322.3,20,lane-change
us101,0805-0820,642,322.5,20,lane-change
us101,0750-0805,1113,323.3,20,lane-change
us101,0820-0835,656,323.3,20,lane-change
us101,0820-0835,2002,323.3,20,lane-change
us101,0805-0820,665,324.3,20,lane-change
us101,0805-0820,658,324.7,20,lane-change
us101,0805-0820,691,324.7,20,lane-change
us101,0820-0835,621,324.7,20,lane-change
us101,0820-0835,663,324.8,20,lane-change
us101,0805-0820,667,325.8,20,lane-change
us101,0805-0820,771,326.3,20,lane-change
us101,0820-0835,626,326.5,20,lane-change
us101,0750-0805,1204,326.6,20,lane-change
us101,0820-0835,663,326.6,20,lane-change
us101,0820-0835,2002,326.7,20,overtake
us101,0820-0835,621,326.8,20,lane-change
us101,0820-0835,666,326.8,20,lane-change
us101,0750-0805,1167,327.1,20,lane-change
us101,0805-0820,676,327.4,20,lane-change
us101,0820-0835,631,327.8,20,lane-change
us101,0750-0805,1204,328.1,20,lane-change
us101,0750-0805,1150,328.6,20,lane-change
us101,0820-0835,2002,328.6,20,lane-change
us101,0750-0805,3108,328.7,20,lane-change
us101,0750-0805,1147,328.8,20,lane-change
us101,0820-0835,666,329.0,20,lane-change
us101,0820-0835,641,329.4,20,lane-change
us101,0820-0835,673,329.7,20,lane-change
us101,0820-0835,637,330.2,20,lane-change
us101,0805-0820,667,330.9,20,lane-change
us101,0820-0835,676,330.9,20,lane-change
us101,0750-0805,3107,332.0,20,lane-change
us101,0820-0835,637,332.1,20,lane-change
us101,0805-0820,720,332.5,20,lane-change
us101,0750-0805,3108,332.7,20,lane-change
us101,0750-0805,1210,333.1,20,lane-change
us101,0820-0835,682,333.1,20,lane-change
us101,0820-0835,670,333.2,20,lane-change
us101,0750-0805,3108,333.7,20,overtake
us101,0820-0835,656,333.9,20,lane-change
us101,0820-0835,673,334.3,20,lane-change
us101,0805-0820,691,334.5,20,lane-change
us101,0820-0835,668,334.5,20,lane-change
us101,0820-0835,729,334.8,20,lane-change
us101,0805-0820,609,335.5,20,lane-change
us101,0805-0820,723,335.5,20,lane-change
us101,0750-0805,1165,336.1,20,lane-change
us101,0750-0805,3108,336.2,20,lane-change
us101,0820-0835,692,336.8,20,lane-change
us101,0805-0820,729,337.5,20,lane-change
us101,0820-0835,666,337.5,20,lane-change
us101,0805-0820,576,337.9,20,lane-change
us101,0750-0805,3108,338.7,20,lane-change
us101,0750-0805,1204,339.3,20,lane-change
us101,0750-0805,1235,339.5,20,lane-change
us101,0805-0820,757,340.9,20,lane-change
us101,0750-0805,1154,341.0,20,lane-change
us101,0750-0805,1160,341.0,20,lane-change
us101,0750-0805,3108,341.4,20,lane-change
us101,0820-0835,734,341.5,20,lane-change
us101,0820-0835,682,341.9,20,lane-change
us101,0820-0835,694,341.9,20,lane-change
us101,0820-0835,670,342.5,20,lane-change
us101,0805-0820,768,343.5,20,lane-change
us101,0820-0835,676,344.0,20,lane-change
us101,0805-0820,757,344.2,20,lane-change
us101,0805-0820,768,345.0,20,lane-change
us101,0750-0805,1257,345.2,20,lane-change
us101,0805-0820,750,345.6,20,lane-change
us101,0750-0805,1267,346.2,20,lane-change
us101,0750-0805,1191,346.5,20,lane-change
us101,0805-0820,616,346.8,20,lane-change
us101,0750-0805,1255,346.9,20,lane-change
us101,0805-0820,720,347.6,20,lane-change
us101,0750-0805,1258,348.1,20,lane-change
us101,0750-0805,1200,349.2,20,lane-change
us101,0750-0805,1255,349.2,20,lane-change
us101,0820-0835,652,349.4,20,lane-change
us101,0820-0835,692,349.8,20,lane-change
us101,0750-0805,1190,350.0,20,lane-change
us101,0750-0805,1258,350.1,20,lane-change
us101,0820-0835,721,351.4,20,lane-change
us101,0820-0835,737,351.5,20,lane-change
us101,0805-0820,758,352.3,20,lane-change
us101,0750-0805,1313,352.4,20,lane-change
us101,0805-0820,723,353.1,20,lane-change
us101,0750-0805,1190,353.8,20,lane-change
us101,0820-0835,676,354.6,20,lane-change
us101,0820-0835,665,354.7,20,lane-change
us101,0805-0820,729,355.7,20,lane-change
us101,0805-0820,750,356.4,20,lane-change
us101,0820-0835,737,357.0,20,lane-change
us101,0805-0820,723,357.2,20,lane-change
us101,0820-0835,738,357.5,20,lane-change
us101,0805-0820,694,358.2,20,lane-change
us101,0805-0820,729,358.2,20,lane-change
us101,0750-0805,1269,358.3,20,lane-change
us101,0750-0805,1255,358.5,20,lane-change
us101,0820-0835,737,359.3,20,lane-change
us101,0820-0835,738,359.9,20,lane-change
us101,0750-0805,1224,360.2,20,lane-change
us101,0820-0835,721,361.2,20,lane-change
us101,0750-0805,1225,363.0,20,lane-change
us101,0805-0820,758,363.6,20,lane-change
us101,0750-0805,1334,364.9,20,lane-change
us101,0750-0805,1255,365.1,20,lane-change
us101,0750-0805,1227,365.4,20,lane-change
us101,0820-0835,752,365.5,20,lane-change
us101,0805-0820,806,367.1,20,lane-change
us101,0820-0835,752,367.1,20,lane-change
us101,0750-0805,1253,367.2,20,lane-change
us101,0750-0805,1389,367.7,20,lane-change
us101,0820-0835,731,367.9,20,lane-change
us101,0805-0820,758,368.1,20,lane-change
us101,0750-0805,1321,368.1,20,lane-change
us101,0750-0805,1317,368.6,20,lane-change
us101,0805-0820,745,369.4,20,lane-change
us101,0750-0805,1273,369.6,20,lane-change
us101,0750-0805,1334,369.9,20,lane-change
us101,0750-0805,1333,370.9,20,lane-change
us101,0820-0835,753,371.3,20,lane-change
us101,0820-0835,811,371.5,20,lane-change
us101,0820-0835,737,372.1,20,lane-change
us101,0750-0805,1237,372.6,20,lane-change
us101,0750-0805,1344,373.7,20,lane-change
us101,0820-0835,660,373.7,20,lane-change
us101,0750-0805,1276,374.0,20,lane-change
us101,0750-0805,1388,374.4,20,lane-change
us101,0750-0805,1333,374.6,20,lane-change
us101,0750-0805,1333,374.7,20,cutoff
us101,0750-0805,1344,375.8,20,lane-change
us101,0805-0820,914,375.9,20,lane-change
us101,0750-0805,1349,376.9,20,lane-change
us101,0820-0835,763,377.0,20,lane-change
us101,0805-0820,797,377.5,20,lane-change
us101,0820-0835,810,377.8,20,lane-change
us101,0750-0805,1256,379.8,20,lane-change
us101,0750-0805,1252,379.9,20,lane-change
us101,0820-0835,697,380.1,20,lane-change
us101,0820-0835,746,380.3,20,lane-change
us101,0750-0805,1317,380.9,20,lane-change
us101,0750-0805,1362,381.3,20,lane-change
us101,0750-0805,1317,382.5,20,lane-change
us101,0750-0805,1371,382.5,20,lane-change
us101,0820-0835,753,382.5,20,lane-change
us101,0805-0820,797,383.3,20,lane-change
us101,0750-0805,1277,383.9,20,lane-change
us101,0750-0805,1276,384.4,20,lane-change
us101,0750-0805,1371,385.2,20,lane-change
us101,0805-0820,725,385.6,20,lane-change
us101,0805-0820,754,385.7,20,cutoff
us101,0820-0835,763,385.8,20,lane-change
us101,0805-0820,770,386.2,20,lane-change
us101,0820-0835,722,387.0,20,lane-change
us101,0750-0805,1446,387.2,20,lane-change
us101,0750-0805,1283,387.9,20,lane-change
us101,0750-0805,1349,388.0,20,lane-change
us101,0820-0835,710,388.9,20,lane-change
us101,0805-0820,780,389.1,20,lane-change
us101,0750-0805,1371,389.2,20,lane-change
us101,0750-0805,1317,389.4,20,lane-change
us101,0805-0820,767,389.5,20,lane-change
us101,0750-0805,1349,389.7,20,lane-change
us101,0750-0805,1398,389.7,20,lane-change
us101,0820-0835,849,389.7,20,lane-change
us101,0750-0805,1302,390.7,20,lane-change
us101,0805-0820,843,391.0,20,lane-change
us101,0820-0835,823,391.3,20,lane-change
us101,0750-0805,1321,391.4,20,lane-change
us101,0750-0805,1362,391.7,20,lane-change
us101,0750-0805,1398,392.4,20,lane-change
us101,0750-0805,1333,392.6,20,lane-change
us101,0750-0805,1407,393.4,20,lane-change
us101,0805-0820,858,393.9,20,lane-change
us101,0820-0835,752,394.5,20,lane-change
us101,0805-0820,864,395.9,20,lane-change
us101,0805-0820,858,396.1,20,lane-change
us101,0805-0820,920,396.1,20,lane-change
us101,0820-0835,823,396.3,20,overtake
us101,0750-0805,1427,396.8,20,lane-change
us101,0820-0835,817,396.9,20,lane-change
us101,0750-0805,1407,397.0,20,lane-change
us101,0750-0805,1425,397.1,20,lane-change
us101,0750-0805,1407,397.1,20,cutoff
us101,0750-0805,1427,397.2,20,cutoff
us101,0805-0820,770,397.3,20,lane-change
us101,0820-0835,711,397.3,20,lane-change
us101,0750-0805,1428,397.7,20,lane-change
us101,0805-0820,753,398.2,20,lane-change
us101,0750-0805,1333,398.2,20,lane-change
us101,0750-0805,1387,398.5,20,lane-change
us101,0750-0805,1427,398.8,20,lane-change
us101,0750-0805,1334,398.9,20,cutoff
us101,0750-0805,1349,399.5,20,lane-change
us101,0805-0820,878,399.9,20,lane-change
us101,0805-0820,774,400.1,20,lane-change
us101,0820-0835,823,400.2,20,lane-change
us101,0820-0835,711,400.4,20,lane-change
us101,0805-0820,753,400.5,20,lane-change
us101,0805-0820,904,402.4,20,lane-change
us101,0820-0835,825,402.5,20,lane-change
us101,0820-0835,740,402.9,20,lane-change
us101,0805-0820,843,403.3,20,lane-change
us101,0805-0820,889,403.3,20,lane-change
us101,0820-0835,849,403.8,20,lane-change
us101,0820-0835,817,404.2,20,lane-change
us101,0805-0820,864,404.5,20,lane-change
us101,0820-0835,819,405.0,20,lane-change
us101,0805-0820,889,405.1,20,lane-change
us101,0750-0805,1400,405.4,20,lane-change
us101,0805-0820,797,405.5,20,lane-change
us101,0805-0820,796,405.7,20,lane-change
us101,0750-0805,1371,406.7,20,lane-change
us101,0750-0805,1428,407.4,20,lane-change
us101,0805-0820,793,407.8,20,lane-change
us101,0805-0820,799,408.0,20,lane-change
us101,0820-0835,791,408.3,20,lane-change
us101,0820-0835,825,408.3,20,lane-change
us101,0805-0820,878,408.7,20,lane-change
us101,0805-0820,858,409.0,20,lane-change
us101,0820-0835,768,409.1,20,lane-change
us101,0805-0820,925,409.5,20,lane-change
us101,0750-0805,1407,409.5,20,lane-change
us101,0750-0805,1368,409.9,20,lane-change
us101,0750-0805,1425,410.0,20,lane-change
us101,0750-0805,1428,410.1,20,lane-change
us101,0750-0805,1446,410.1,20,cutoff
us101,0750-0805,1396,411.1,20,lane-change
us101,0750-0805,1446,411.7,20,lane-change
us101,0820-0835,828,411.8,20,lane-change
us101,0820-0835,849,412.9,20,lane-change
us101,0805-0820,929,413.3,20,lane-change
us101,0805-0820,851,413.8,20,lane-change
us101,0820-0835,823,414.0,20,lane-change
us101,0805-0820,929,415.3,20,lane-change
us101,0805-0820,920,415.7,20,lane-change
us101,0805-0820,843,416.0,20,lane-change
us101,0805-0820,907,416.4,20,lane-change
us101,0805-0820,883,416.7,20,lane-change
us101,0805-0820,930,416.8,20,lane-change
us101,0750-0805,1459,418.5,20,lane-change
us101,0805-0820,900,418.8,20,lane-change
us101,0820-0835,825,419.7,20,lane-change
us101,0820-0835,834,419.7,20,lane-change
us101,0750-0805,1528,419.8,20,lane-change
us101,0805-0820,940,419.9,20,lane-change
us101,0750-0805,1547,421.1,20,lane-change
us101,0805-0820,940,421.4,20,lane-change
us101,0750-0805,1505,421.8,20,lane-change
us101,0820-0835,823,421.9,20,lane-change
us101,0820-0835,835,422.0,20,lane-change
us101,0750-0805,1499,422.8,20,lane-change
us101,0805-0820,913,423.6,20,lane-change
us101,0750-0805,1512,424.3,20,lane-change
us101,0805-0820,847,424.9,20,lane-change
us101,0820-0835,840,425.0,20,lane-change
us101,0820-0835,871,426.3,20,lane-change
us101,0750-0805,1512,426.7,20,lane-change
us101,0820-0835,879,427.4,20,lane-change
us101,0805-0820,965,427.7,20,lane-change
us101,0820-0835,836,427.8,20,lane-change
us101,0820-0835,874,428.0,20,lane-change
us101,0805-0820,920,428.1,20,lane-change
us101,0750-0805,1530,428.3,20,lane-change
us101,0820-0835,880,428.4,20,lane-change
us101,0805-0820,929,429.2,20,lane-change
us101,0750-0805,1532,429.7,20,lane-change
us101,0805-0820,965,429.8,20,lane-change
us101,0805-0820,966,429.8,20,lane-change
us101,0805-0820,930,429.9,20,lane-change
us101,0750-0805,1558,430.0,20,lane-change
us101,0805-0820,858,430.2,20,lane-change
us101,0750-0805,1461,430.2,20,lane-change
us101,0750-0805,1512,430.6,20,lane-change
us101,0820-0835,885,430.6,20,lane-change
us101,0805-0820,977,430.9,20,lane-change
us101,0820-0835,848,431.0,20,lane-change
us101,0750-0805,1446,431.2,20,lane-change
